case_group,case_id,schema,name1,name2,is_match,quality,category,notes,score,predicted_match,outcome
synth_people,178dda97,Person,Ukhnaagiin Khürelchükh,Ukhnaagiin Khürelsükh,true,MEDIUM,LLM-proposed deviation,MN surname consonant sub (Latin),0.8682,true,TP
synth_people,1992db02,Person,Ухнаагийн Хүрэлчүх,Ухнаагийн Хүрэлсүх,true,MEDIUM,LLM-proposed deviation,MN surname consonant sub (Mongolian Cyrillic),0.8828,true,TP
synth_people,d9de20e1,Person,Mohammed Shamsuddin,Mohammed Shahabuddin,false,MEDIUM,LLM-proposed deviation,BD given-name stem swap (Latin),0.5000,false,TN
synth_people,c5d653fd,Person,মোহাম্মদ শামসুদ্দিন,মোহাম্মদ সাহাবুদ্দিন,false,MEDIUM,LLM-proposed deviation,BD given-name stem swap (Bengali),0.5000,false,TN
synth_people,4b4bc6e4,Person,Arif Ali Zardari,Asif Ali Zardari,true,MEDIUM,LLM-proposed deviation,PK given-name onset sub (Latin),0.6667,false,FN
synth_people,ae4f2e70,Person,عارف علی زرداری,آصف علی زرداری,false,MEDIUM,LLM-proposed deviation,PK given-name onset sub (Urdu),0.6667,false,TN
synth_people,01871a1b,Person,Kassym-Jomart Tukayev,Kassym-Jomart Tokayev,true,MEDIUM,LLM-proposed deviation,KZ surname vowel sub (Latin),0.9367,true,TP
synth_people,43ef6307,Person,Қасым-Жомарт Тұқаев,Қасым-Жомарт Тоқаев,true,MEDIUM,LLM-proposed deviation,KZ surname vowel sub ұ/о (Kazakh Cyrillic),0.9367,true,TP
synth_people,31b02065,Person,Abiyot Ahmed,Abiy Ahmed,true,MEDIUM,LLM-proposed deviation,ET given-name plausible-alternate (Latin),0.5000,false,FN
synth_people,efa34f41,Person,ዐቢዮት አሕመድ,ዐቢይ አሕመድ,true,MEDIUM,LLM-proposed deviation,ET given-name plausible-alternate (Amharic/Ge'ez),0.5000,false,FN
synth_people,0c8af1e8,Person,Hun Manat,Hun Manet,true,MEDIUM,LLM-proposed deviation,KH given-name vowel sub (Latin),0.8200,true,TP
synth_people,7e3b43b0,Person,ហ៊ុន ម៉ាណាត,ហ៊ុន ម៉ាណែត,true,MEDIUM,LLM-proposed deviation,KH given-name vowel sub (Khmer),0.8200,true,TP
synth_people,e333625a,Person,Mohammed Sherif al-Sudani,Mohammed Shia' al-Sudani,false,MEDIUM,LLM-proposed deviation,IQ given-name stem swap (Latin),0.7500,true,FP
synth_people,c9d0a3b5,Person,محمد شريف السوداني,محمد شياع السوداني,false,MEDIUM,LLM-proposed deviation,IQ given-name stem swap (Arabic),0.6667,false,TN
synth_people,f4783954,Person,Friedrich Mertz,Friedrich Merz,true,MEDIUM,LLM-proposed deviation,DE surname doubled-consonant (Mertz is real surname),0.9000,true,TP
synth_people,95eb8001,Person,Emmanuel Marcon,Emmanuel Macron,true,MEDIUM,LLM-proposed deviation,FR surname vowel reorder,0.8472,true,TP
synth_people,3e6cbffc,Person,Giorgia Meleni,Giorgia Meloni,true,MEDIUM,LLM-proposed deviation,IT surname vowel sub,0.8472,true,TP
synth_people,714273a2,Person,Pedro Sancho,Pedro Sánchez,false,MEDIUM,LLM-proposed deviation,ES surname truncation/sub (Sancho is real Spanish surname),0.5000,false,TN
synth_people,f43efe7b,Person,Viktor Orbach,Viktor Orbán,false,MEDIUM,LLM-proposed deviation,HU surname-ending swap to Germanic,0.5000,false,TN
synth_people,6c1ed17e,Person,Recep Tayyip Erdem,Recep Tayyip Erdoğan,false,MEDIUM,LLM-proposed deviation,TR surname truncation/sub (Erdem is real surname),0.6667,false,TN
synth_people,acd17145,Person,Javier Mihel,Javier Milei,true,MEDIUM,LLM-proposed deviation,AR surname plausible-alternate,0.5000,false,FN
synth_people,58476193,Person,Luiz Inácio Lula da Souza,Luiz Inácio Lula da Silva,false,MEDIUM,LLM-proposed deviation,BR surname swap to common Portuguese surname,0.8000,true,FP
synth_people,92e2e1cf,Person,Claudia Steinbaum,Claudia Sheinbaum,true,MEDIUM,LLM-proposed deviation,MX surname Yiddish/German collision,0.8951,true,TP
synth_people,e216248b,Person,Prabowo Subandrio,Prabowo Subianto,false,MEDIUM,LLM-proposed deviation,ID surname collision with historical PM Subandrio,0.5000,false,TN
synth_people,6ea8c66f,Person,Keir Starkey,Keir Starmer,true,MEDIUM,LLM-proposed deviation,GB surname plausible-alternate (Starkey is real English surname),0.5000,false,FN
synth_people,12930714,Person,Mark Cooney,Mark Carney,true,MEDIUM,LLM-proposed deviation,CA surname plausible-alternate (Cooney is real Irish-Canadian surname),0.5000,false,FN
synth_people,16424716,Person,Anthony Albano,Anthony Albanese,false,MEDIUM,LLM-proposed deviation,AU surname truncation to real Italian surname Albano,0.5000,false,TN
synth_people,a691b063,Person,Bart De Vries,Bart De Wever,false,MEDIUM,LLM-proposed deviation,BE surname swap to common Dutch surname,0.6667,false,TN
synth_people,81982c5e,Person,Anders Kristersson,Ulf Kristersson,false,MEDIUM,LLM-proposed deviation,SE given-name sub (Anders is common Swedish),0.5000,false,TN
synth_people,c06a2ff5,Person,Jonas Gahr Stoltenberg,Jonas Gahr Støre,false,MEDIUM,LLM-proposed deviation,NO surname collision with prior Norwegian PM Stoltenberg,0.6667,false,TN
synth_people,c1b6d14c,Person,Pekka Orpo,Petteri Orpo,false,MEDIUM,LLM-proposed deviation,FI given-name sub (Pekka is common Finnish),0.5000,false,TN
synth_people,72e7f0ac,Person,Mette Henriksen,Mette Frederiksen,false,MEDIUM,LLM-proposed deviation,DK surname swap to other Danish patronymic,0.5000,false,TN
synth_people,1cb4ae90,Person,Micheál Mahon,Micheál Martin,false,MEDIUM,LLM-proposed deviation,IE surname swap to other Irish surname (Mahon),0.5000,false,TN
synth_people,8736c92e,Person,Daniel Tusk,Donald Tusk,false,MEDIUM,LLM-proposed deviation,PL given-name sub,0.5000,false,TN
synth_people,e0f01bdd,Person,Antonín Babiš,Andrej Babiš,false,MEDIUM,LLM-proposed deviation,CZ given-name sub (Antonín is common Czech),0.5000,false,TN
synth_people,52396d23,Person,Roman Fico,Robert Fico,false,MEDIUM,LLM-proposed deviation,SK given-name sub,0.5000,false,TN
synth_people,8c1c4a08,Person,Marcel Dan,Nicușor Dan,false,MEDIUM,LLM-proposed deviation,RO given-name sub (Marcel is real Romanian),0.5000,false,TN
synth_people,eb10f7c0,Person,Ante Plenković,Andrej Plenković,false,MEDIUM,LLM-proposed deviation,HR given-name sub (Ante is common Croatian),0.5000,false,TN
synth_people,b0870823,Person,Luís Monteiro,Luís Montenegro,false,MEDIUM,LLM-proposed deviation,PT surname swap to related Portuguese surname Monteiro,0.5000,false,TN
synth_people,52101f64,Person,Halla Jónsdóttir,Halla Tómasdóttir,false,MEDIUM,LLM-proposed deviation,IS patronymic swap (different father),0.5000,false,TN
synth_people,c897d62c,Person,Christopher Luxford,Christopher Luxon,false,MEDIUM,LLM-proposed deviation,NZ surname plausible-alternate,0.5000,false,TN
synth_people,b00c7284,Person,Cyril Ramatlhodi,Cyril Ramaphosa,false,MEDIUM,LLM-proposed deviation,ZA surname collision with real SA politician (Ngoako Ramatlhodi),0.5000,false,TN
synth_people,1ba82c03,Person,Tunde Tinubu,Bola Tinubu,false,MEDIUM,LLM-proposed deviation,NG given-name sub (Tunde is common Yoruba),0.5000,false,TN
synth_people,0aa9f0eb,Person,William Mutua,William Ruto,false,MEDIUM,LLM-proposed deviation,KE surname swap to common Kenyan surname,0.5000,false,TN
synth_people,7bda6039,Person,Bassirou Diomaye Sarr,Bassirou Diomaye Faye,false,MEDIUM,LLM-proposed deviation,SN surname swap to common Senegalese surname,0.6667,false,TN
synth_people,c730115c,Person,Manuel Díaz-Canel,Miguel Díaz-Canel,true,MEDIUM,LLM-proposed deviation,CU given-name sub,0.6667,false,FN
synth_people,9a00cc46,Person,Bongbong Aquino,Bongbong Marcos,false,MEDIUM,LLM-proposed deviation,PH surname swap to opposing political-dynasty surname Aquino,0.5000,false,TN
synth_people,43a97b31,Person,Ahmad Ibrahim,Anwar Ibrahim,false,MEDIUM,LLM-proposed deviation,MY given-name sub (collides with historical SG politician Ahmad Ibrahim),0.5000,false,TN
synth_people,4ad99132,Person,Wladimir Putin,Vladimir Putin,true,MEDIUM,LLM-proposed deviation,RU DE/PL transliteration of Cyrillic В (V/W),0.9500,true,TP
synth_people,dfe75747,Person,Vladimir Vladimirovich Putin,Vladimir Putin,true,MEDIUM,LLM-proposed deviation,RU patronymic added,0.7143,true,TP
synth_people,c23d06e9,Person,V. Putin,Vladimir Putin,true,MEDIUM,LLM-proposed deviation,RU given-name reduced to initial,0.5000,false,FN
synth_people,b87ee473,Person,Vladmir Putin,Vladimir Putin,true,MEDIUM,LLM-proposed deviation,tiny defect (missing i in given name),0.9375,true,TP
synth_people,1846ebe1,Person,Volodymyr Zelensky,Volodymyr Zelenskyy,true,MEDIUM,LLM-proposed deviation,UA single-y vs double-y romanisation,0.9500,true,TP
synth_people,7b4442c9,Person,Wolodymyr Selenskyj,Volodymyr Zelenskyy,true,MEDIUM,LLM-proposed deviation,UA German transliteration (W-/S-/-yj),0.9000,true,TP
synth_people,0ae7bd39,Person,Hsi Chin-ping,Xi Jinping,true,WEAK,LLM-proposed deviation,CN Wade-Giles vs Pinyin,0.6276,false,FN
synth_people,927398b4,Person,Mao Tse-tung,Mao Zedong,true,MEDIUM,LLM-proposed deviation,CN Wade-Giles vs Pinyin (historical),0.9500,true,TP
synth_people,8478d018,Person,Mohamed bin Salman,Mohammed bin Salman,true,MEDIUM,LLM-proposed deviation,SA single-m vs double-m transliteration,0.9667,true,TP
synth_people,d5018376,Person,Muhammad bin Salman,Mohammed bin Salman,true,MEDIUM,LLM-proposed deviation,SA Mu/Mo transliteration variants,0.9667,true,TP
synth_people,6982e07d,Person,Moammar Qaddafi,Muammar Gaddafi,true,MEDIUM,LLM-proposed deviation,LY competing Arabic transliterations,0.9000,true,TP
synth_people,72427ba3,Person,Usama bin Ladin,Osama bin Laden,true,STRONG,LLM-proposed deviation,SA UN-style vs media-style transliteration,0.8799,true,TP
synth_people,32798bc8,Person,Saddam Husayn,Saddam Hussein,true,MEDIUM,LLM-proposed deviation,IQ scholarly vs popular Arabic transliteration,0.9500,true,TP
synth_people,ee6d0d6d,Person,Hasan Rohani,Hassan Rouhani,true,MEDIUM,LLM-proposed deviation,IR Persian transliteration variant,0.8786,true,TP
synth_people,66c0befd,Person,Bachar el-Assad,Bashar al-Assad,true,MEDIUM,LLM-proposed deviation,SY French vs English transliteration,0.7600,true,TP
synth_people,afe9031e,Person,Mahmood Ahmadinezhad,Mahmoud Ahmadinejad,true,MEDIUM,LLM-proposed deviation,IR Persian transliteration variant,0.8288,true,TP
synth_people,3b323049,Person,Recep Tayyip Erdogan,Recep Tayyip Erdoğan,true,STRONG,LLM-proposed deviation,TR Turkish ğ stripped,1.0000,true,TP
synth_people,6513c92b,Person,Aleksandar Vucic,Aleksandar Vučić,true,STRONG,LLM-proposed deviation,RS diacritics stripped,1.0000,true,TP
synth_people,bae66c2f,Person,Andrej Plenkovic,Andrej Plenković,true,MEDIUM,LLM-proposed deviation,HR diacritic stripped,1.0000,true,TP
synth_people,8092e54c,Person,Francois Hollande,François Hollande,true,MEDIUM,LLM-proposed deviation,FR cedilla stripped,1.0000,true,TP
synth_people,d234e9e4,Person,Donlad Trump,Donald Trump,true,MEDIUM,LLM-proposed deviation,tiny defect (letter transposition al→la),0.8472,true,TP
synth_people,72f2eb5c,Person,Olaf Schloz,Olaf Scholz,true,MEDIUM,LLM-proposed deviation,tiny defect (letter transposition ho→oh),0.8472,true,TP
synth_people,1092dee2,Person,Anglea Merkel,Angela Merkel,true,MEDIUM,LLM-proposed deviation,tiny defect (letter transposition el→le),0.8472,true,TP
synth_people,8e5475c8,Person,Boris Jonson,Boris Johnson,true,MEDIUM,LLM-proposed deviation,tiny defect (missing h in surname),0.9286,true,TP
synth_people,79ff8add,Person,Justin Trudoau,Justin Trudeau,true,MEDIUM,LLM-proposed deviation,tiny defect (letter transposition ea→oa),0.8673,true,TP
synth_people,3425e9d9,Person,"Putin, Vladimir",Vladimir Putin,true,STRONG,LLM-proposed deviation,RU last-first comma form,1.0000,true,TP
synth_people,81e9e1e5,Person,Sergey Viktorovich Lavrov,Sergey Lavrov,true,MEDIUM,LLM-proposed deviation,RU patronymic added,0.7143,true,TP
synth_people,95ae56de,Person,Sergey Viktorovich Lavrov,Sergey Borisovitch Lavrov,false,MEDIUM,Contradicting patronymics,,0.6667,false,TN
synth_people,6b79d01d,Person,Kim Jong-un,Kim Jong Un,true,MEDIUM,LLM-proposed deviation,KP hyphenation + case in given name,1.0000,true,TP
synth_people,257d3f13,Person,Jean Marie Le Pen,Jean-Marie Le Pen,true,MEDIUM,LLM-proposed deviation,FR hyphen vs space in given name,1.0000,true,TP
synth_people,5e3ebf7e,Person,Bibi Netanyahu,Benjamin Netanyahu,true,WEAK,LLM-proposed deviation,IL diminutive nickname (Bibi),0.5000,false,FN
synth_companies,afd05195,Company,"Bowne of Atlanta, Inc.","Bowne of Boston, Inc.",false,MEDIUM,LLM-proposed deviation,city qualifier swap,0.7059,true,FP
synth_companies,c1ca076d,Company,"Bowne of Chicago, Inc.","Bowne of Cleveland, Inc.",false,MEDIUM,LLM-proposed deviation,city qualifier swap (shared C-),0.7059,true,FP
synth_companies,a4d2f2b0,Company,"Bowne of Dallas, L.P.","Bowne of Phoenix, Inc.",false,MEDIUM,LLM-proposed deviation,city qualifier + entity-form swap,0.5000,false,TN
synth_companies,e932d2a9,Company,"Bowne of New York City, L.L.C.","Bowne of Los Angeles, Inc.",false,MEDIUM,LLM-proposed deviation,city qualifier swap,0.3348,false,TN
synth_companies,5f3240dd,Company,"Bowne of South Bend, Inc.","Bowne of Boston, Inc.",false,MEDIUM,LLM-proposed deviation,city qualifier swap (shared S-/B-),0.5714,false,TN
synth_companies,25ea846b,Company,"Bowne Global Solutions (France), S.A.R.L.","Bowne Global Solutions (Germany), G.m.b.H.",false,MEDIUM,LLM-proposed deviation,country qualifier swap,0.7389,true,FP
synth_companies,d26340ab,Company,"Bowne Global Solutions (Spain), S.L.","Bowne Global Solutions (Netherlands), B.V.",false,MEDIUM,LLM-proposed deviation,country qualifier swap,0.5469,false,TN
synth_companies,36928d0e,Company,"Bowne Global Solutions (Ireland), Ltd.","Bowne Global Solutions Japan, Inc.",false,MEDIUM,LLM-proposed deviation,country qualifier swap (paren vs unparen form),0.7389,true,FP
synth_companies,df7b1cce,Company,Bowne Global Solutions II (Sweden) AB,Bowne Global Solutions II (Finland) AB,false,MEDIUM,LLM-proposed deviation,country qualifier swap (with II marker shared),0.8462,true,FP
synth_companies,a1ea92e8,Company,Bowne Global Solutions II (U.K.) Limited,"Bowne Global Solutions II Canada, Inc.",false,MEDIUM,LLM-proposed deviation,country qualifier swap on II series,0.8082,true,FP
synth_companies,5263724f,Company,"Bowne Global Solutions, Inc.","Bowne Global Solutions II, Inc.",false,MEDIUM,LLM-proposed deviation,Roman-numeral series marker (original vs II),0.9390,true,FP
synth_companies,479f4cc7,Company,"Bowne International, S.A.R.L.",Bowne International de Mexico S.A. de C.V.,false,MEDIUM,LLM-proposed deviation,country qualifier addition,0.5752,false,TN
synth_companies,7f948022,Company,"Bowne Business Solutions, Inc.","Bowne Business Enterprises, L.P.",false,MEDIUM,LLM-proposed deviation,functional-token swap (Solutions/Enterprises),0.4815,false,TN
synth_companies,b9c19ea9,Company,"Bowne Enterprise Solutions, L.L.C.","Bowne Technology Enterprise, L.L.C.",false,MEDIUM,LLM-proposed deviation,functional-token reorder + swap,0.7246,true,FP
synth_companies,13ef7be3,Company,"Bowne Litigation Solutions, L.P.","Bowne Solutions, L.L.C.",false,MEDIUM,LLM-proposed deviation,prefix-token addition,0.4643,false,TN
synth_companies,a617116b,Company,"Bowne Localization, Inc.","Bowne Global Solutions, Inc.",false,MEDIUM,LLM-proposed deviation,line-of-business token swap,0.5986,false,TN
synth_companies,d2030860,Company,"Mendez, B.V.B.A","Mendez Nederland, B.V.",false,MEDIUM,LLM-proposed deviation,country-token addition,0.8211,true,FP
synth_companies,71749cbf,Company,"Mendez, Denmark A/S",Mendez Norge A/S,false,MEDIUM,LLM-proposed deviation,country-token swap,0.6800,false,TN
synth_companies,9e12c9c6,Company,"L & H Sweden, AB","L & H Mendez Sweden, AB",false,WEAK,LLM-proposed deviation,brand-token addition mid-name,0.9500,true,FP
synth_companies,413d9140,Company,"L & H Editions, S.A.","L & H Linguex, S.A.",false,MEDIUM,LLM-proposed deviation,brand-token swap,0.7297,true,FP
synth_companies,43dd1956,Company,"Bowne Global Solutions Denmark, A/S",Bowne Global Solutions II Denmark A/S,false,MEDIUM,LLM-proposed deviation,II series marker addition,0.9519,true,FP
synth_companies,5128b9bb,Company,Bowne Global Solutions II France S.A.S.,"Bowne Global Solutions (France), S.A.R.L.",false,MEDIUM,LLM-proposed deviation,II marker + entity-form swap same country,0.7994,true,FP
synth_companies,11b300c9,Company,Blackstone Real Estate Partners V L.P.,Blackstone Real Estate Partners VI L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap (PE fund series),0.7297,true,TP
synth_companies,5ec026f5,Company,Blackstone Real Estate Partners IV L.P.,Blackstone Real Estate Partners V L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap,0.7297,true,TP
synth_companies,f503c85e,Company,Blackstone Capital Partners VII L.P.,Blackstone Capital Partners VIII L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap,0.6970,false,FN
synth_companies,28c6dea5,Company,KKR Asian Fund III L.P.,KKR Asian Fund IV L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap,0.6977,false,FN
synth_companies,62a4a0d8,Company,KKR North America Fund XII L.P.,KKR North America Fund XIII L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap (XII/XIII),0.7917,true,TP
synth_companies,70f04b81,Company,Apollo Investment Fund VIII L.P.,Apollo Investment Fund IX L.P.,false,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap (VIII/IX),0.6977,false,TN
synth_companies,de0b40f2,Company,Carlyle Partners VII L.P.,Carlyle Partners VIII L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap,0.6667,false,FN
synth_companies,b7fd03df,Company,Bain Capital Fund X L.P.,Bain Capital Fund XI L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap (X/XI),0.6970,false,FN
synth_companies,39e3cbe2,Company,Goldman Sachs Capital Partners V L.P.,Goldman Sachs Capital Partners VI L.P.,true,MEDIUM,LLM-proposed deviation,Roman-numeral vintage swap,0.7674,true,TP
synth_companies,567fcad0,Company,Goldman Sachs Mortgage Loan Trust 2004-1,Goldman Sachs Mortgage Loan Trust 2004-2,true,MEDIUM,LLM-proposed deviation,SPV trust series suffix swap (-1/-2),0.8116,true,TP
synth_companies,b454f1ff,Company,Goldman Sachs Mortgage Loan Trust 2004-1,Goldman Sachs Mortgage Loan Trust 2005-1,true,MEDIUM,LLM-proposed deviation,SPV trust vintage-year swap,0.8485,true,TP
synth_companies,8afd5088,Company,Citigroup Mortgage Loan Trust 2007-AHL1,Citigroup Mortgage Loan Trust 2007-AHL2,true,MEDIUM,LLM-proposed deviation,SPV trust tranche-marker swap,0.8214,true,TP
synth_companies,c8c84ba4,Company,Bear Stearns Asset Backed Securities Trust 2006-2,Bear Stearns Asset Backed Securities Trust 2007-2,true,MEDIUM,LLM-proposed deviation,SPV trust vintage swap,0.8485,true,TP
synth_companies,67138cd2,Company,Wells Fargo Mortgage Backed Securities Trust 2005-AR16,Wells Fargo Mortgage Backed Securities Trust 2006-AR16,true,MEDIUM,LLM-proposed deviation,SPV trust vintage swap,0.8571,true,TP
synth_companies,40da487b,Company,JPMorgan Mortgage Trust Series 2007-1,JPMorgan Mortgage Trust Series 2007-2,true,MEDIUM,LLM-proposed deviation,SPV trust series-suffix swap,0.7797,true,TP
synth_companies,a26880ba,Company,Citigroup Capital Trust I,Citigroup Capital Trust II,true,MEDIUM,LLM-proposed deviation,Roman-numeral series swap (capital-trust shelf),0.6154,false,FN
synth_companies,0db8dbd7,Company,Citigroup Capital Trust XV,Citigroup Capital Trust XX,true,MEDIUM,LLM-proposed deviation,Roman-numeral series swap (XV/XX),0.6154,false,FN
synth_companies,38e5718c,Company,ICBC (Asia) Limited,ICBC (London) plc,false,MEDIUM,LLM-proposed deviation,jurisdiction-paren swap + form change,0.3704,false,TN
synth_companies,c65335aa,Company,Bank of China (Hong Kong) Limited,Bank of China (Singapore) Limited,false,MEDIUM,LLM-proposed deviation,jurisdiction-paren swap (HK/SG),0.6223,false,TN
synth_companies,3191613c,Company,Bank of China (Hong Kong) Limited,Bank of China (Australia) Limited,false,MEDIUM,LLM-proposed deviation,jurisdiction-paren swap (HK/AU),0.6223,false,TN
synth_companies,e9d82431,Company,CCB International Capital Corporation Limited,CCB International (Holdings) Limited,false,MEDIUM,LLM-proposed deviation,structural-token swap (Capital Corp / Holdings),0.6468,false,TN
synth_companies,58b64cd1,Company,Mitsubishi UFJ Trust and Banking Corporation,Mitsubishi UFJ Lease and Finance Corporation,false,MEDIUM,LLM-proposed deviation,line-of-business mid-name swap (Trust/Lease),0.6303,false,TN
synth_companies,eb3b1627,Company,Sumitomo Mitsui Trust Bank Limited,Sumitomo Mitsui Banking Corporation,false,MEDIUM,LLM-proposed deviation,structural-token swap (Trust Bank / Banking),0.6713,false,TN
synth_companies,fcf648f5,Company,Mizuho Securities Co. Ltd.,Mizuho Trust & Banking Co. Ltd.,false,MEDIUM,LLM-proposed deviation,line-of-business mid-name swap (Securities/Trust & Banking),0.6686,false,TN
synth_companies,f446d020,Company,Banco Santander S.A.,Banco Santander México S.A.,false,WEAK,LLM-proposed deviation,country-token addition mid-name,0.9231,true,FP
synth_companies,367b873e,Company,Banco Santander S.A.,Banco Santander Chile S.A.,false,WEAK,LLM-proposed deviation,country-token addition mid-name,0.9375,true,FP
synth_companies,6e8a92fd,Company,Banco Santander México S.A.,Banco Santander Chile S.A.,false,MEDIUM,LLM-proposed deviation,sister-country-sub swap,0.7143,true,FP
synth_companies,64211bdb,Company,BNP Paribas Securities Services,BNP Paribas Personal Finance,false,MEDIUM,LLM-proposed deviation,line-of-business swap (Securities/Personal Finance),0.5319,false,TN
synth_people,530ac335,Person,Elon Mosk,Elon Musk,true,MEDIUM,LLM-proposed deviation,surname single-char sub (vowel),0.8403,true,TP
synth_people,4b08138a,Person,Mark Zuckermann,Mark Zuckerberg,false,STRONG,LLM-proposed deviation,surname swap to plausible-alt German-Jewish surname,0.5000,false,TN
synth_people,7f648819,Person,Jeff Brezos,Jeff Bezos,true,MEDIUM,LLM-proposed deviation,surname single-char insertion,0.9167,true,TP
synth_people,2d4b8fda,Person,Bill Cates,Bill Gates,true,MEDIUM,LLM-proposed deviation,surname swap (Cates is real English surname),0.8200,true,TP
synth_people,4d98b1c6,Person,Larry Allison,Larry Ellison,true,MEDIUM,LLM-proposed deviation,surname swap (Allison is real surname),0.8673,true,TP
synth_people,4a658dbf,Person,Tom Cook,Tim Cook,true,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,FN
synth_people,94f7cabf,Person,Tim Cock,Tim Cook,true,MEDIUM,LLM-proposed deviation,last name swap,0.5000,false,FN
synth_people,587d153e,Person,Sandeep Pichai,Sundar Pichai,false,MEDIUM,LLM-proposed deviation,given-name sub (Sandeep is common Indian),0.5000,false,TN
synth_people,80770d04,Person,Satya Nandela,Satya Nadella,true,MEDIUM,LLM-proposed deviation,surname swap to plausible-alt Indian surname,0.8673,true,TP
synth_people,ffe20e5b,Person,Harry Page,Larry Page,true,MEDIUM,LLM-proposed deviation,given-name sub,0.8200,true,TP
synth_people,412eb144,Person,Jansen Huang,Jensen Huang,true,MEDIUM,LLM-proposed deviation,given-name sub (Jansen is Dutch),0.8472,true,TP
synth_people,2109b850,Person,Lionel Bessi,Lionel Messi,true,MEDIUM,LLM-proposed deviation,surname swap (Bessi is real Italian surname),0.8200,true,TP
synth_people,87a16b58,Person,Cristiano Ronaldinho,Cristiano Ronaldo,false,MEDIUM,LLM-proposed deviation,surname collision with real different Brazilian footballer,0.5000,false,TN
synth_people,e01ffea2,Person,Kylian Mbembe,Kylian Mbappé,false,MEDIUM,LLM-proposed deviation,surname collision with real Cameroonian philosopher Achille Mbembe,0.5000,false,TN
synth_people,b17422af,Person,Roger Federman,Roger Federer,false,MEDIUM,LLM-proposed deviation,surname swap to plausible-alt,0.5000,false,TN
synth_people,6d5663b6,Person,Selena Williams,Serena Williams,true,MEDIUM,LLM-proposed deviation,given-name sub,0.8472,true,TP
synth_people,712dd97d,Person,Tom Brody,Tom Brady,true,MEDIUM,LLM-proposed deviation,surname single-char sub (Brody is real surname),0.8200,true,TP
synth_people,27d11a30,Person,LeBron Jones,LeBron James,true,MEDIUM,LLM-proposed deviation,surname swap (both common),0.5000,false,FN
synth_people,4960f497,Person,Michael Jorgan,Michael Jordan,true,MEDIUM,LLM-proposed deviation,surname single-char sub,0.8472,true,TP
synth_people,3e0903e9,Person,Tigran Woods,Tiger Woods,false,MEDIUM,LLM-proposed deviation,given-name swap (Tigran is Armenian),0.5000,false,TN
synth_people,9c591c29,Person,Rafael Nadar,Rafael Nadal,true,MEDIUM,LLM-proposed deviation,surname swap (Nadar is real Tamil surname),0.8200,true,TP
synth_people,b24879ab,Person,Boris Abramovich,Roman Abramovich,false,STRONG,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,ad25219e,Person,Mikhail Khordorovsky,Mikhail Khodorkovsky,true,MEDIUM,LLM-proposed deviation,surname syllable rearrangement,0.9201,true,TP
synth_people,c9194a55,Person,Igor Sechev,Igor Sechin,true,MEDIUM,LLM-proposed deviation,surname-suffix swap -in/-ev,0.5000,false,FN
synth_people,74fc3b76,Person,Alisher Asilov,Alisher Usmanov,false,MEDIUM,LLM-proposed deviation,surname swap to plausible-alt Uzbek,0.5000,false,TN
synth_people,aee698c7,Person,Dmitry Mendeleev,Dmitry Medvedev,false,MEDIUM,LLM-proposed deviation,surname collision with real chemist Mendeleev,0.5000,false,TN
synth_people,e9d12087,Person,Andrei Navalny,Alexei Navalny,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,e41b9580,Person,Sergey Prigozhin,Yevgeny Prigozhin,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,85a6f422,Person,Boris Vekselberg,Viktor Vekselberg,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,03aa3605,Person,Igor Deripaska,Oleg Deripaska,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,58f2faa9,Person,Viktor Yakunin,Vladimir Yakunin,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,66e206b0,Person,Hugo Chacón,Hugo Chávez,false,MEDIUM,LLM-proposed deviation,surname swap (Chacón is real Spanish surname),0.5000,false,TN
synth_people,29942586,Person,Fernando Castro,Fidel Castro,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,fe1eb180,Person,Raúl Castillo,Raúl Castro,false,MEDIUM,LLM-proposed deviation,surname swap (Castillo is real Spanish),0.5000,false,TN
synth_people,ad7707cb,Person,Daniel Ortiz,Daniel Ortega,false,MEDIUM,LLM-proposed deviation,surname swap (Ortiz is real Spanish),0.5000,false,TN
synth_people,bdb55641,Person,Evo Morillo,Evo Morales,false,MEDIUM,LLM-proposed deviation,surname swap (Morillo is real Spanish),0.5000,false,TN
